"id","title","original_title","overview","language_name","release_date","release_year","decade","popularity","vote_average","vote_count","runtime","runtime_category","primary_genre","genre_string","keywords_str","poster_url","is_hidden_gem"
"848116","Rocky Aur Rani Kii Prem Kahaani","रॉकी और रानी की प्रेम कहानी","Gym-freak brat Rocky falls in love with Rani, who comes from a well-educated Bengali family. Being from polar opposite worlds, the two decide to switch their families to adjust to each other's cultures and backgrounds and to know if their marriage will survive. Rocky and Rani are trapped in a world where they are united by love but divided by families and the ultimate question is will they fit in?","Hindi","2023-07-28","2023","2020","69.1349","6.1","81","178","Very Long","Comedy","Comedy, Drama, Family, Romance","musical, nostalgia, love interest, nostalgic, wealthy family","https://image.tmdb.org/t/p/w500/vTQIqlxUkOuyf2UKhlM2OUaFGKz.jpg","False"
"1582770","Dhurandhar: The Revenge","धुरंधर: द रिवेंज","As rival gangs, corrupt officials and a ruthless Major Iqbal close in, Hamza's mission for his country spirals into a bloody personal war where the line between patriot and monster disappears in the streets of Lyari.","Hindi","2026-03-18","2026","2020","24.4322","7.6","63","229","Very Long","Action","Action, Crime, Thriller","undercover, espionage, politics, spy, traitor, patriotism, nationalism, gore, gang leader, pakistan, sequel, betrayal, conspiracy, torture, soldier, india, interrogation, terrorist attack, undercover operation, gun violence, bloodshed, political corruption, serious, weapons, intense, cruel, excited","https://image.tmdb.org/t/p/w500/ov8vrRLZGoXHpYjSY9Vpv1tHJX7.jpg","False"
"1291608","Dhurandhar","धुरंधर","A mysterious traveler slips into the heart of Karachi's underbelly and rises through its ranks with lethal precision, only to tear the notorious ISI-Underworld nexus apart from within.","Hindi","2025-12-05","2025","2020","16.8455","7.1","259","212","Very Long","Action","Action, Crime, Thriller","espionage, political party, politics, asia, patriotism, nationalism, controversy, gore, pakistan, torture, terrorism, india, terrorist attack, gun violence, bloodshed, political corruption, 1990s, spy thriller, punjabi, indian, 2000s, serious, international espionage, thriller, hindi film, action, chase scene, cruel, excited, indian film","https://image.tmdb.org/t/p/w500/snBOuXDdhmTvlzMUvP9Em3Pp1u1.jpg","False"
"19404","Dilwale Dulhania Le Jayenge","दिलवाले दुल्हनिया ले जायेंगे","Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.","Hindi","1995-10-20","1995","1990","14.2059","8.514","4574","190","Very Long","Comedy","Comedy, Drama, Romance","family's daily life, family history, love-hate relationship, family drama, love affair, curious, casual","https://image.tmdb.org/t/p/w500/2CAL2433ZeIihfX1Hb2139CX0pW.jpg","True"
"297222","PK","पीके","A stranger in the city asks questions no one has asked before. Known only by his initials, the man's innocent questions and childlike curiosity take him on a journey of love, laughter and letting go.","Hindi","2014-12-18","2014","2010","7.8408","7.691","1144","153","Very Long","Comedy","Comedy, Drama, Science Fiction","friendship, society, christianity, hinduism, islam, satire, alien, love, religion, sociology, belief in god, islamophobia, pakistan vs india, sikhism, jainism, religious satire","https://image.tmdb.org/t/p/w500/z2x2Y4tncefsIU7h82gmUM5vnBJ.jpg","True"
"20453","3 Idiots","3 Idiots","Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.","Hindi","2009-12-23","2009","2000","7.1356","7.996","2681","171","Very Long","Drama","Drama, Comedy","challenge, middle class, slapstick comedy, coming of age, flashback, teacher, friends, engineering, university, subjective camera, smart kid, poor kid, looking for friend, plot twist, inspirational, student, life advice, amused, delhi","https://image.tmdb.org/t/p/w500/66A9MqXOyVFCssoloscw79z8Tew.jpg","True"
"7508","Like Stars on Earth","तारे ज़मीन पर","Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.","Hindi","2007-12-21","2007","2000","5.9015","7.956","1318","162","Very Long","Drama","Drama","jealousy, parent child relationship, boarding school, painter, father, dyslexia, teacher, little boy, india, childhood, teachers and students, melodramatic","https://image.tmdb.org/t/p/w500/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg","True"
"1109086","War 2","वॉर 2","Years ago Agent Kabir went rogue, became India’s greatest villain ever.  As he descends further into the deepest shadows... India sends its deadliest, most lethal agent after him, Agent Vikram  A Special Units Officer who is more than Kabir’s equal and a relentless Terminator driven by his own demons, determined to put a bullet into Kabir’s skull.","Hindi","2025-08-13","2025","2020","4.969","5.8","60","173","Very Long","Action","Action, Thriller","","https://image.tmdb.org/t/p/w500/fxxVbjhIOl8ZPS69dH8xeeuxvmh.jpg","False"
"1389149","Accused","अक्यूज़्ड","When a celebrated queer doctor in London is accused of sexual misconduct, her life unravels. Now under a storm of suspicion and scrutiny, her marriage fractures and the truth blurs. Her wife must decide whether to walk away, or fight for the woman the world is turning against.","Hindi","2026-02-27","2026","2020","5.6369","5.172","64","107","Medium","Thriller","Thriller, Mystery, Drama","","https://image.tmdb.org/t/p/w500/e0YNWPVJBs9wUkcB6a1kCMF4LO7.jpg","False"
"872906","Jawan","जवान","An emotional journey of a prison warden, driven by a personal vendetta while keeping up to a promise made years ago, recruits inmates to commit outrageous crimes that shed light on corruption and injustice, in an attempt to get even with his past,  and that leads him to an unexpected reunion.","Hindi","2023-09-07","2023","2020","4.2151","7.078","320","169","Very Long","Action","Action, Thriller","revenge, vigilantism, political, admiring","https://image.tmdb.org/t/p/w500/jFt1gS4BGHlK8xt76Y81Alp4dbt.jpg","False"
"1241634","Saiyaara","सैयारा","Two artistic souls find harmony through music despite their contrasting worlds. As feelings deepen, age and circumstances challenge their undeniable bond.","Hindi","2025-07-18","2025","2020","4.3396","6.4","136","150","Long","Romance","Romance, Drama, Music","romantic, romance musical, young adult romance","https://image.tmdb.org/t/p/w500/hQBIsi3ZfBYEayMc3GhcEmJVkss.jpg","False"
"10757","Kabhi Khushi Kabhie Gham","कभी ख़ुशी कभी ग़म","Years after his father disowns his adopted brother for marrying a woman of lower social standing, a young man goes on a mission to reunite his family.","Hindi","2001-12-14","2001","2000","4.1548","7.675","593","209","Very Long","Comedy","Comedy, Drama","london, england, parent child relationship, adoption, delhi, india, forbidden love, reunion, class differences, family conflict","https://image.tmdb.org/t/p/w500/12BvYKueY0eruZuTYIextEZaCC.jpg","True"
"360814","Dangal","दंगल","Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.","Hindi","2016-12-21","2016","2010","4.1883","7.883","1140","161","Very Long","Drama","Drama, Family, Comedy","small town, strong woman, sports, parent child relationship, empowerment, abusive father, feminism, wrestling, training, biography, autobiography, domestic abuse, fighting, womanhood, endurance, woman vs woman fight, female empowerment, determination, strength training, overcoming fears, father daughter relationship, cheerful, excited","https://image.tmdb.org/t/p/w500/1CoKNi3XVyijPCvy0usDbSWEXAg.jpg","True"
"26022","My Name Is Khan","My Name Is Khan","Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.","Hindi","2010-02-10","2010","2010","4.0304","8.015","1426","165","Very Long","Drama","Drama, Romance","autism, mumbai (bombay), india, based on true story, prejudice, religion, disability, asperger's syndrome, asian american","https://image.tmdb.org/t/p/w500/5Y36lCiNyyV71mjq6LavgiggbhT.jpg","True"
"781732","Animal","Animal","The hardened son of a powerful industrialist returns home after years abroad and vows to take bloody revenge on those threatening his father's life.","Hindi","2023-12-01","2023","2020","3.8978","6.116","186","201","Very Long","Action","Action, Crime, Drama","fistfight, shootout, held at gunpoint, machine gun, hand to hand combat, action hero, father son conflict, complex relationship","https://image.tmdb.org/t/p/w500/hr9rjR3J0xBBKmlJ4n3gHId9ccx.jpg","False"
"11854","Kuch Kuch Hota Hai","कुछ कुछ होता है","Per her mother's last wish, an 8 year old girl sets out to reunite her father with his college best friend who was in love with him.","Hindi","1998-10-16","1998","1990","3.1197","7.48","426","185","Very Long","Romance","Romance, Drama, Comedy","soulmates, friendship bracelet, love, falling in love, unhappiness, childhood friends, joyful","https://image.tmdb.org/t/p/w500/5FmtHHDGPofW5Zjns1EM1D8503c.jpg","False"
"11518","Mohabbatein","मोहब्बतें","At a prestigious all-male university, three friends seek love outside of the school grounds; at the same time, a newly-hired music teacher seeks to befriend and loosen up the militantly strict headmaster.","Hindi","2000-10-27","2000","2000","3.3365","7.063","284","216","Very Long","Drama","Drama, Romance","becoming an adult, tradition, forbidden love, musical, elite, principal, discipline, school life, teachers and students","https://image.tmdb.org/t/p/w500/dDsYaBazrYKg9bv8qgsEohZQMat.jpg","False"
"14134","Main Hoon Na","मैं हूँ ना","An army major goes undercover as a college student. His mission is both professional and personal: to protect his general's daughter from a radical militant, and to find his estranged half-brother.","Hindi","2004-04-30","2004","2000","3.013","6.61","420","179","Very Long","Drama","Drama","college, undercover operation, army major, masala, india pakistan border, lost brother","https://image.tmdb.org/t/p/w500/iiZ8BgmAsxKUEyO6ux8z6GHiE6j.jpg","False"
"22609","Dil Bole Hadippa!","दिल बोले हडिप्पा!","Veera, a fire-cracker of a girl who lives in a small village but dreams of playing cricket in the big league. Rohan is an accomplished captain of a county cricket team in England. Rohan returns to India to captain his father's cricket team which has been losing for the last 8 years. In a Village where girls don't play Cricket, Veera has to put on a put on a turban & beard to live her dream.","Hindi","2009-09-18","2009","2000","1.8155","5.44","58","148","Long","Romance","Romance, Comedy, Drama","","https://image.tmdb.org/t/p/w500/zt6r5WddPoBaXW6knwQWRnor61F.jpg","False"
"192558","Aashiqui 2","आशिकी २","A young woman meets a failing musician who launches her singing career, but their relationship is doomed when people assume he's with her for her fame and fortune.","Hindi","2013-04-26","2013","2010","4.1796","6.816","185","132","Long","Drama","Drama, Romance","artist, musical, tragic love","https://image.tmdb.org/t/p/w500/lMblq8xcQIRRIVdaMg1XC283gU0.jpg","False"
"205022","Chennai Express","Chennai Express","Rahul embarks on a journey to a small town in Tamil Nadu to fulfill the last wish of his grandfather: to have his ashes immersed in the Holy water of Rameshwaram. En route, he meets a woman hailing from a unique family down South. As they find love through this journey in the exuberant lands of South India, an unanticipated drive awaits them.","Hindi","2013-08-08","2013","2010","3.0777","6.503","376","141","Long","Romance","Romance, Comedy, Action","temple, language barrier, romcom, elopement, rameshwaram, domineering father, funeral ceremony, fake couple, train ride, confectionery","https://image.tmdb.org/t/p/w500/9j7XfhBJKNfidMCa8JsNbqU1waV.jpg","False"
"15917","Devdas","देवदास","In 1900s India, Calcuttan zamindar Devdas Mukherjee — unable to marry his lover — takes up alcohol and the company of a courtesan to alleviate the pain.","Hindi","2002-07-11","2002","2000","3.4984","7.5","376","185","Very Long","Drama","Drama, Romance","based on novel or book, courtesan, melancholy, remake, calcutta, family disapproval, childhood sweetheart, 1900s, kolkata, india, sentimental","https://image.tmdb.org/t/p/w500/dUBFi7bnLRfm4WaTh4ZoF2tbBJj.jpg","True"
"8079","Om Shanti Om","ओम शांति ओम","Reincarnated 30 years after being killed in a suspicious on-set fire, a small-time actor is determined to punish the person who ignited the blaze.","Hindi","2007-11-07","2007","2000","2.815","7.107","394","169","Very Long","Comedy","Comedy, Thriller, Drama","secret admirer, confronting the past, witness elimination, murder confession, brutal murder, romantic dramedy, double role, film inside film, reincarnated, blockbuster, 70s, early 2000s, tribute to bollywood","https://image.tmdb.org/t/p/w500/oArsQTD4bPPMtRjqr03SO9W6phF.jpg","False"
"19657","Baazigar","बाज़ीगर","A young man with a vendetta against a business tycoon seduces and kills his eldest daughter and then proceeds to his younger daughter but she begins to suspect her new lover's ulterior motive.","Hindi","1993-11-12","1993","1990","2.4923","6.823","127","181","Very Long","Crime","Crime, Thriller","","https://image.tmdb.org/t/p/w500/ndQQ2bTV0JLSRxUBchE4eD3qhDb.jpg","False"
"1160018","Kill","KILL","When an army commando finds out his true love is engaged against her will, he boards a New Dehli-bound train in a daring quest to derail the arranged marriage. But when a gang of knife-wielding thieves begin to terrorize innocent passengers on his train, the commando takes them on, one by one.","Hindi","2024-07-03","2024","2020","3.3252","7.094","483","105","Medium","Action","Action, Crime, Thriller, Drama","train, one man army, relationship, train robbery, aggressive, action hero, high octane","https://image.tmdb.org/t/p/w500/m2zXTuNPkywdYLyWlVyJZW2QOJH.jpg","False"
"1389158","Maa","माँ","A mother and daughter encounter a demon in a village where girls have been disappearing.","Hindi","2025-06-20","2025","2020","3.1164","6.733","60","133","Long","Horror","Horror","female protagonist, folk horror, supernatural horror, mother and daughter, feminist horror, shaitaan universe","https://image.tmdb.org/t/p/w500/kc5n7LJUmvBsVxzAla1ONN8kouP.jpg","False"
"41517","Ra.One","Ra.One","When the titular antagonist of an action game takes on physical form, it's up to the game's less powerful protagonist to save the world.","Hindi","2011-10-24","2011","2010","2.8532","5.712","370","156","Very Long","Adventure","Adventure, Action, Science Fiction","video game, superhero, villain, science fiction, action, adventure","https://image.tmdb.org/t/p/w500/qwC3rbgCI0frJpRxVm74Ak3ktpU.jpg","False"
"1163258","12th Fail","12th Fail","Based on the true story of IPS officer Manoj Kumar Sharma, 12th Fail sheds limelight on fearlessly embracing the idea of restarting the academic journey despite the setbacks and challenges and reclaiming one's destiny at a place where millions of students attempt the world's toughest competitive exam: UPSC.","Hindi","2023-08-11","2023","2020","3.048","7.912","232","146","Long","Drama","Drama","awestruck","https://image.tmdb.org/t/p/w500/eebUPRI4Z5e1Z7Hev4JZAwMIFkX.jpg","True"
"1257960","Sikandar","सिकंदर","A tragic accident pushes the powerful Sikandar to protect the less fortunate by standing up to corruption and greed — using any means necessary.","Hindi","2025-03-29","2025","2020","3.0194","4.955","67","133","Long","Action","Action, Drama","","https://image.tmdb.org/t/p/w500/41s42CRXafa3OuRGvCtfYPEBmse.jpg","False"
"4254","Kal Ho Naa Ho","कल हो ना हो","An uptight MBA student falls for the charismatic new neighbor who charms her troubled family – but he has a secret that forces him to push her away.","Hindi","2003-11-27","2003","2000","2.6594","7.5","439","187","Very Long","Comedy","Comedy, Drama, Romance","new york city, musical","https://image.tmdb.org/t/p/w500/zhMI6I0kSLnewTMwE0A8Tz3Cj2f.jpg","True"
"496331","Brahmāstra Part One: Shiva","ब्रह्मास्त्र पहला भाग: शिवा","The story of Shiva – a young man on the brink of an epic love, with a girl named Isha. But their world is turned upside down when Shiva learns that he has a mysterious connection to the Brahmāstra... and a great power within him that he doesn’t understand just yet - the power of Fire.","Hindi","2022-09-08","2022","2020","2.4133","6.321","195","168","Very Long","Action","Action, Adventure, Fantasy","superhero, mythology, astraverse","https://image.tmdb.org/t/p/w500/x61qdvHIsr9U53FwoLVDQqAGur0.jpg","False"
"784651","Fighter","फाइटर","As India faces a militant attack in Kashmir, the country’s best combat aviators join forces under a reckless yet brilliant squadron leader to form 'Air Dragons', faces mortal dangers and their inner demons.","Hindi","2024-01-24","2024","2020","2.9072","6.166","157","167","Very Long","Action","Action, Drama","helicopter, airplane, fighter pilot, helicopter pilot, kashmir conflict, behind enemy lines, jet fighter pilot, military, retaliation, armed conflict, kashmir, fighter pilots, india pakistan border, military aviation, military pilots, islamic terrorism, amused, indian air force, india pakistan conflict","https://image.tmdb.org/t/p/w500/zqFuriKJ6pYDvf72kXNLONnuE8k.jpg","False"
"864692","Pathaan","पठान","A soldier caught by enemies and presumed dead comes back to complete his mission, accompanied by old companions and foes.","Hindi","2023-01-25","2023","2020","2.7936","6.4","249","146","Long","Action","Action, Adventure, Thriller","spy, fake death, spy thriller","https://image.tmdb.org/t/p/w500/arf00BkwvXo0CFKbaD9OpqdE4Nu.jpg","False"
"534780","Andhadhun","अंधाधुन","A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.","Hindi","2018-10-05","2018","2010","3.1939","7.602","615","139","Long","Crime","Crime, Mystery, Thriller, Comedy","witness, pianist, blind man, piano, excited","https://image.tmdb.org/t/p/w500/dy3K6hNvwE05siGgiLJcEiwgpdO.jpg","True"
"32740","Krrish","कृष","In Singapore, Krishna is forced by circumstances to use his superpowers and become a masked superhero named Krrish, before getting drawn towards his lost legacy.","Hindi","2006-06-23","2006","2000","2.6876","6.5","274","174","Very Long","Action","Action, Science Fiction","superhero","https://image.tmdb.org/t/p/w500/Apd4UKesyTmpDutEjNVHP45kvBi.jpg","False"
"277432","Happy New Year","Happy New Year","Six would-be thieves enter a prestigious dance competition as a cover for their larger goal of pulling off a major heist.","Hindi","2014-10-24","2014","2010","2.5173","6.111","288","180","Very Long","Action","Action, Comedy, Crime, Adventure","dance, diamond, competition, stripper, heist, dubai, con artist, thief, pole dancer, diamond heist, woman director","https://image.tmdb.org/t/p/w500/5kv0trpR00030JmZbLnLMBKIrtD.jpg","False"
"93519","Karan Arjun","कारन अर्जुन","Karan and Arjun reincarnate in the different parts of the country. But the faith of their previous mother brings them together in order to avenge their death.","Hindi","1995-01-13","1995","1990","2.8095","6.7","114","175","Very Long","Action","Action, Thriller","reincarnation, revenge","https://image.tmdb.org/t/p/w500/uYhjsC9gCKhxiG2enkCJgdLOXjB.jpg","False"
"401285","Jagga Jasoos","जग्गा जासूस","A gifted teenage detective searches for his missing father with his ladylove assistant.","Hindi","2017-07-14","2017","2010","2.4146","6.161","96","180","Very Long","Adventure","Adventure, Comedy, Mystery, Romance","detective","https://image.tmdb.org/t/p/w500/qXZCEyFkNe5cm7xfkUDvV41Xnfh.jpg","False"
"19666","Lagaan: Once Upon a Time in India","लगान","The year is 1893 and India is under British occupation. In a small village, the tyrannical Captain Russell has imposed an unprecedented land tax on its citizens. Outraged, Bhuvan, a rebellious farmer, rallies the villagers to publicly oppose the tax. Russell offers a novel way to settle the dispute: he challenges Bhuvan and his men to a game of cricket, a sport completely foreign to India. If Bhuvan and his men can defeat Russell's team, the tax will be repealed.","Hindi","2001-06-15","2001","2000","2.9088","7.253","634","233","Very Long","Adventure","Adventure, Drama, History","countryside, sports, patriotism, village, musical, challenge, cricket, taxes, based on true story, period drama, colonialism, british colonial, arrogance, untouchable, caste system, drought, 19th century, british raj, gujarati, teamwork, 1890s","https://image.tmdb.org/t/p/w500/yNX9lFRAFeNLNRIXdqZK9gYrYKa.jpg","False"
"1196943","Chhaava","छावा","Shivaji's death sparks the Maratha-Mughal conflict. His son Sambhaji leads resistance against Aurangzeb's forces. Amid battles and intrigue, both sides face challenges in a struggle for power.","Hindi","2025-02-14","2025","2020","2.6875","6.913","52","161","Very Long","History","History, Action, Drama","biography, historical drama, 17th century, historical epic","https://image.tmdb.org/t/p/w500/ubRsrzb6NRW8YhVTJ6jG1kpNvCi.jpg","False"
"17501","Don","डॉन","DCP DeSilva sees a way to bring to justice the feared head of a criminal empire by recruiting a man named Vijay, who looks exactly like the crime boss. The ruse works too well, and soon Vijay finds his life in danger when DeSilva, the only one who knows his true identity, dies.","Hindi","2006-10-20","2006","2000","2.5267","6.9","297","178","Very Long","Action","Action, Drama, Thriller","drug trafficking, remake, doppelgänger","https://image.tmdb.org/t/p/w500/4HyRXNJ4U3H5yP9XjeTGWtlUlJN.jpg","False"
"348892","Bajrangi Bhaijaan","बजरंगी भाईजान","A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.","Hindi","2015-07-17","2015","2010","2.5819","7.796","538","159","Very Long","Comedy","Comedy, Drama, Adventure","religion, journey, lost child","https://image.tmdb.org/t/p/w500/vhlliI7HZZlWfo5d6CiyfBAGLrW.jpg","True"
"1045931","Crew","Crew","Three ordinary air hostesses from Mumbai embark on a journey to pursue their dreams but find themselves caught up in unexpected misfortunes.","Hindi","2024-03-29","2024","2020","2.2533","6.692","73","124","Long","Comedy","Comedy","heist, comedy thriller, cabin crew","https://image.tmdb.org/t/p/w500/8mnCtQngfhYt0W0BmkrCePutmvy.jpg","False"
"276935","Ek Villain","एक विलन","An ex-gangster re-enters the world of violence after his wife is murdered by a serial killer.","Hindi","2014-06-27","2014","2010","2.405","6.524","170","129","Long","Romance","Romance, Action, Crime, Thriller","revenge, serial killer","https://image.tmdb.org/t/p/w500/tIMfMyCo7yeRqaRXmor5yJj14pV.jpg","False"
"10788","Kambakkht Ishq","कमबख़्त इश्क़","Simrita, a doctor, performs her first surgery on Viraj, a man she hates. She soon realises that she accidentally left her watch inside his body and must do whatever it takes to save her career.","Hindi","2009-07-03","2009","2000","2.2094","4.263","59","134","Long","Action","Action, Comedy, Drama, Romance","","https://image.tmdb.org/t/p/w500/yiOoPDxP0r5bb3YGBtHI5rBp1xS.jpg","False"
"370665","Dilwale","दिलवाले","Raj is a Mafia member. One day he meet a girl (Meera) while chasing by his rival gang and falls in love with her. Later he finds out that this girl is the daughter of the leader of his rival gang. Yet their love story continues until he was shot by his girlfriend upon a deep misunderstanding. After that incident these two lovers lives separate until their siblings fallen in love. With this new love story their paths intertwines again.","Hindi","2015-12-18","2015","2010","2.6227","6.582","340","158","Very Long","Crime","Crime, Action, Comedy","mafia","https://image.tmdb.org/t/p/w500/pYgPu6hhOr61knwbestTx4vSdMb.jpg","False"
"1225915","Jewel Thief - The Heist Begins","ज्वेल थीफ़ - The Heist Begins","In this high-octane battle of wits and wills, ingenious con artist Rehan devises a diamond heist while trying to outsmart Rajan, his sadistic adversary.","Hindi","2025-04-24","2025","2020","2.2639","6.695","87","118","Medium","Action","Action, Thriller","audacious","https://image.tmdb.org/t/p/w500/eujLbO0kf1eqWC8XpHUJdtAVW2J.jpg","False"
"432527","Padmaavat","पद्मावत","Rajputana, India, 13th century. The tyrannical usurper Alauddin Khilji, sultan of Delhi, becomes obsessed with Queen Padmavati, wife of King Ratan Singh of Mewar, and goes to great lengths to satisfy his greed for her.","Hindi","2018-01-25","2018","2010","2.1103","6.918","306","163","Very Long","Drama","Drama, History, Romance","husband wife relationship, obsession, queen, delhi, india, afghanistan, sultan, musical, romance, honor, king, battle, period drama, fortress, based on song, poem or rhyme, medieval, mongol, history of india, 13th century, ancient india, mewar, india","https://image.tmdb.org/t/p/w500/5kk71s8Vmvt8XQOojevhTA5QcB0.jpg","False"
"85985","Ek Tha Tiger","एक था टाइगर","A top Indian agent is sent to observe the actions of a scientist but the mission complicates when he falls in love with the scientist's Pakistani caretaker.","Hindi","2012-08-15","2012","2010","2.4467","6.2","215","133","Long","Action","Action, Thriller, Romance","spy, secret agent, romantic, tragic","https://image.tmdb.org/t/p/w500/9qmIOiKLdlIRmdvPV6UmbUx9WFn.jpg","False"
"73582","Bodyguard","Bodyguard","Lovely Singh is extremely respectful of Mr Rana and his daughter Divya. While appointed as Divya's bodyguard, he falls in love with a girl he has never met, unaware that she is none other than Divya.","Hindi","2011-08-31","2011","2010","2.0284","5.231","156","134","Long","Drama","Drama, Action, Romance","lie, diary, college, remake, train, railroad","https://image.tmdb.org/t/p/w500/12VEUEHebd9ydQs0Y4ikzb179LY.jpg","False"
"14070","Ghajini","गजनी","A man suffering from anterograde amnesia as a result of a violent attack in the past sets out to avenge his girlfriend's death with the aid of photographs, notes and tattoos all over his body.","Hindi","2008-12-25","2008","2000","1.9784","6.991","442","186","Very Long","Action","Action, Romance, Thriller","tattoo, businessman, love at first sight, gangster, diary, villain, revenge, brutality, police officer, polaroid, medical student","https://image.tmdb.org/t/p/w500/kaj131xxVxJRCthraiaxRrCt7X.jpg","False"
"496076","Zero","शून्य","Short in stature but big on love, a bachelor meets two very different women who broaden his horizons and help him find purpose in life.","Hindi","2018-12-21","2018","2010","2.1381","5.18","114","164","Very Long","Romance","Romance, Drama, Comedy","small person, wealthy family","https://image.tmdb.org/t/p/w500/5uLyqwq2swVns28TFPV2zUzBEd7.jpg","False"
"20495","Mujhse Shaadi Karogi","मुझसे शादी करोगी","Sameer, fast at losing his temper is re-located to Goa where he falls in love with Rani. But Sameer's new roommate Sunny, has some plans of his own.","Hindi","2004-07-30","2004","2000","2.8408","6.504","126","163","Very Long","Romance","Romance, Comedy","musical, slapstick comedy, wedding, magician","https://image.tmdb.org/t/p/w500/9PqBPlaO5wLI7LPMaJNLoIiSSSA.jpg","False"
"117691","Gangs of Wasseypur - Part 1","गैंग्स ऑफ़ वास्सेपुर पार्ट - १","In 1970s India, Sardar Khan vows to take revenge on the man who killed his father decades earlier.","Hindi","2012-06-22","2012","2010","2.4483","7.063","429","160","Very Long","Action","Action, Thriller, Crime","mafia, gang, coal mining","https://image.tmdb.org/t/p/w500/xAy208Znkingmfnb5ZbULwLyIwW.jpg","False"
"1195430","Deva","देवा","Dev Ambre, a ruthless cop, loses his memory in an accident just after he has finished solving a murder case and now has to reinvestigate it while keeping his memory loss a secret from everyone except DCP Farhan Khan.","Hindi","2025-01-31","2025","2020","2.4543","6.016","61","155","Very Long","Action","Action, Thriller, Mystery, Crime","remake, based on movie","https://image.tmdb.org/t/p/w500/4wKpglgZYMYpISMdThgdqS1TSQc.jpg","False"
"503838","Raid","Raid","After receiving an anonymous tip, a tax officer leads a raid on the mansion of the most powerful figure in Lucknow, a member of parliament who has been evading income tax for years.","Hindi","2018-03-16","2018","2010","2.0923","7.145","128","120","Medium","Crime","Crime, Drama, Thriller","based on true story, raid, income tax","https://image.tmdb.org/t/p/w500/qx3m9mRUmDZUVQeAe7CAzFX7xCB.jpg","False"
"720557","Tiger 3","Tiger 3","Following the events of Tiger Zinda Hai, War, and Pathaan, Avinash Singh Rathore returns as Tiger but this time the battle is within. He has to choose between his country or family as an old enemy is after his life, who claims that his family was killed by Tiger. He holds Tiger captive in Pakistan as the Indian agent's loyalty towards his country faces its biggest test.","Hindi","2023-11-12","2023","2020","1.9813","5.8","60","155","Very Long","Action","Action, Adventure, Thriller","intense","https://image.tmdb.org/t/p/w500/hVYSsDvXPkTNE9WNOUQzbn2Imvj.jpg","False"
"404604","Mom","माँ","After her stepdaughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked free.","Hindi","2017-07-07","2017","2010","2.1477","7.542","215","147","Long","Crime","Crime, Drama, Thriller","dancing, rape, police, kidnapping, aggression, rape victim, revenge, rapist, private detective, physical abuse, rape and revenge, sexual assault, mother daughter relationship, stepmother stepdaughter relationship, vigilante justice","https://image.tmdb.org/t/p/w500/3aZhDbPRMPUZd2mCCeETnxZq1On.jpg","True"
"16345","Billu","बिल्लू","When a famous Bollywood actor visits a small village for a film's shoot, a poor hairdresser's claim that they were once childhood friends soon makes him the centre of attention.","Hindi","2009-02-13","2009","2000","2.1299","6.406","112","137","Long","Comedy","Comedy, Drama","school friend, friendship, remake, india, barbershop, superstar, barber, reunited friends","https://image.tmdb.org/t/p/w500/nmWKskigmvBow3uOP4RPQOIaUux.jpg","False"
"4251","Veer-Zaara","वीर-ज़ारा","Squadron Leader Veer Pratap Singh, a pilot in the Indian Air Force, rescues the stranded Zaara, a woman from Pakistan, following a bus accident, and their lives are forever bound.","Hindi","2004-11-12","2004","2000","2.3912","7.4","299","192","Very Long","Drama","Drama, Romance","prison, class society, love of one's life, pilot, musical, pakistan, india, kashmir conflict, ambiguous","https://image.tmdb.org/t/p/w500/j267YqLvKAHeyykTflxzpgVgviQ.jpg","False"
